position,depth,mode,threads,best_move,best_score,nodes,time_seconds,speedup,efficiency
Leipzig olm fin-A,5,parallel,2,"(6,5) -> (3,2)",-130,27458,0.0435494,0.789948,0.394974
Leipzig olm fin-A,5,parallel,4,"(6,5) -> (3,2)",-130,29912,0.0480011,0.716686,0.179172
Leipzig olm fin-A,5,parallel,8,"(6,5) -> (3,2)",-130,27843,0.0429393,0.801171,0.100146
Leipzig olm fin-A,5,parallel,16,"(6,5) -> (3,2)",-130,29717,0.0475333,0.72374,0.0452338
Leipzig olm fin-A,6,sequential,1,"(6,7) -> (4,7)",270,38360,0.0677139,1,1
Leipzig olm fin-A,6,parallel,1,"(6,7) -> (4,7)",270,49812,0.104148,0.650172,0.650172
Leipzig olm fin-A,6,parallel,2,"(6,7) -> (4,7)",270,69850,0.126773,0.534134,0.267067
Leipzig olm fin-A,6,parallel,4,"(6,7) -> (4,7)",270,88882,0.145915,0.464064,0.116016
Leipzig olm fin-A,6,parallel,8,"(6,7) -> (7,7)",270,68802,0.121766,0.5561,0.0695125
Leipzig olm fin-A,6,parallel,16,"(6,7) -> (6,6)",270,75434,0.130397,0.519291,0.0324557
Leipzig olm fin-A,4,sequential,1,"(5,1) -> (6,2)",720,3650,0.00467379,1,1
Leipzig olm fin-A,4,parallel,1,"(5,1) -> (6,2)",720,3995,0.00758606,0.616103,0.616103
Leipzig olm fin-A,4,parallel,2,"(5,1) -> (6,2)",720,3856,0.00715959,0.652802,0.326401
Leipzig olm fin-A,4,parallel,4,"(5,1) -> (6,2)",720,5757,0.00733699,0.637017,0.159254
Leipzig olm fin-A,4,parallel,8,"(5,1) -> (6,2)",720,3790,0.00553552,0.844327,0.105541
Leipzig olm fin-A,4,parallel,16,"(5,1) -> (6,2)",720,4810,0.00625197,0.747571,0.0467232
Leipzig olm fin-A,5,sequential,1,"(5,1) -> (2,4)",440,12164,0.0252976,1,1
Leipzig olm fin-A,5,parallel,1,"(5,1) -> (2,4)",440,13616,0.0298909,0.846333,0.846333
Leipzig olm fin-A,5,parallel,2,"(5,1) -> (2,4)",440,11324,0.0249052,1.01576,0.507879
Leipzig olm fin-A,5,parallel,4,"(5,1) -> (2,4)",440,14967,0.031652,0.799242,0.19981
Leipzig olm fin-A,5,parallel,8,"(5,1) -> (2,4)",440,18178,0.0381148,0.663722,0.0829652
Leipzig olm fin-A,5,parallel,16,"(5,1) -> (2,4)",440,30471,0.066369,0.381167,0.0238229
Leipzig olm fin-A,6,sequential,1,"(5,1) -> (2,4)",770,86570,0.0690125,1,1
Leipzig olm fin-A,6,parallel,1,"(5,1) -> (2,4)",770,98293,0.0852844,0.809205,0.809205
Leipzig olm fin-A,6,parallel,2,"(5,1) -> (2,4)",770,149765,0.120951,0.570582,0.285291
Leipzig olm fin-A,6,parallel,4,"(5,1) -> (2,4)",770,214898,0.167601,0.411767,0.102942
Leipzig olm fin-A,6,parallel,8,"(5,1) -> (2,4)",770,256661,0.194712,0.354434,0.0443043
Leipzig olm fin-A,6,parallel,16,"(5,1) -> (2,4)",770,483452,0.352007,0.196054,0.0122534
URS-chT,4,sequential,1,"(4,5) -> (4,6)",-660,5429,0.0119724,1,1
URS-chT,4,parallel,1,"(4,5) -> (4,6)",-660,5760,0.0178994,0.668869,0.668869
URS-chT,4,parallel,2,"(4,5) -> (1,5)",-660,4792,0.0174972,0.684244,0.342122
URS-chT,4,parallel,4,"(2,3) -> (1,4)",-660,5745,0.0156473,0.765142,0.191286
URS-chT,4,parallel,8,"(2,3) -> (1,4)",-660,5742,0.0149785,0.799302,0.0999127
URS-chT,4,parallel,16,"(2,3) -> (3,2)",-660,5751,0.0149097,0.802994,0.0501871
URS-chT,5,sequential,1,"(7,5) -> (6,6)",-560,112735,0.200175,1,1
URS-chT,5,parallel,1,"(4,5) -> (4,6)",-340,127909,0.222794,0.898476,0.898476
URS-chT,5,parallel,2,"(7,5) -> (6,4)",-340,135190,0.246172,0.813152,0.406576
URS-chT,5,parallel,4,"(4,5) -> (4,6)",-340,144015,0.266654,0.750693,0.187673
URS-chT,5,parallel,8,"(6,2) -> (4,2)",-340,83144,0.144047,1.38966,0.173707
URS-chT,5,parallel,16,"(7,5) -> (4,2)",-340,132833,0.243059,0.823568,0.051473
URS-chT,6,sequential,1,"(4,5) -> (4,6)",-660,367020,0.668028,1,1
URS-chT,6,parallel,1,"(4,5) -> (4,6)",-660,433366,0.849708,0.786186,0.786186
URS-chT,6,parallel,2,"(7,5) -> (6,4)",-660,534513,1.02151,0.653961,0.32698
URS-chT,6,parallel,4,"(7,5) -> (6,4)",-660,534460,1.01907,0.65553,0.163883
URS-chT,6,parallel,8,"(6,2) -> (5,2)",-660,322430,0.656424,1.01768,0.12721
URS-chT,6,parallel,16,"(6,2) -> (5,2)",-660,435713,0.86746,0.770097,0.048131
World Championship 23th,4,sequential,1,"(2,6) -> (0,5)",380,9050,0.0170468,1,1
World Championship 23th,4,parallel,1,"(2,6) -> (0,5)",380,9625,0.0236448,0.720955,0.720955
World Championship 23th,4,parallel,2,"(2,6) -> (0,5)",380,14663,0.0324394,0.525498,0.262749
World Championship 23th,4,parallel,4,"(2,6) -> (0,5)",380,7977,0.0188127,0.906135,0.226534
World Championship 23th,4,parallel,8,"(2,6) -> (0,5)",380,10738,0.0222535,0.76603,0.0957537
World Championship 23th,4,parallel,16,"(2,6) -> (0,5)",380,9345,0.0205957,0.82769,0.0517306
World Championship 23th,5,sequential,1,"(2,6) -> (0,5)",180,49068,0.0686745,1,1
World Championship 23th,5,parallel,1,"(2,6) -> (0,5)",180,64179,0.0846473,0.811302,0.811302
World Championship 23th,5,parallel,2,"(2,6) -> (0,5)",180,80116,0.114726,0.598594,0.299297
World Championship 23th,5,parallel,4,"(2,6) -> (0,5)",180,80082,0.112432,0.610811,0.152703
World Championship 23th,5,parallel,8,"(2,6) -> (0,5)",180,80813,0.113284,0.606214,0.0757768
World Championship 23th,5,parallel,16,"(2,6) -> (0,5)",180,81912,0.117251,0.585705,0.0366066
World Championship 23th,6,sequential,1,"(1,2) -> (1,1)",500,259613,0.411773,1,1
World Championship 23th,6,parallel,1,"(1,2) -> (1,1)",500,297561,0.550404,0.748128,0.748128
World Championship 23th,6,parallel,2,"(1,2) -> (1,1)",500,397880,0.690291,0.59652,0.29826
World Championship 23th,6,parallel,4,"(2,2) -> (3,3)",500,356222,0.627539,0.65617,0.164043
World Championship 23th,6,parallel,8,"(1,2) -> (1,1)",500,421870,0.711326,0.578881,0.0723601
World Championship 23th,6,parallel,16,"(1,2) -> (1,1)",500,411098,0.699619,0.588567,0.0367855
World Championship 23th,4,sequential,1,"(4,6) -> (3,5)",0,1153,0.00173071,1,1
World Championship 23th,4,parallel,1,"(4,6) -> (3,5)",0,1181,0.00356449,0.485542,0.485542
World Championship 23th,4,parallel,2,"(4,6) -> (3,5)",0,1181,0.00406591,0.425663,0.212832
World Championship 23th,4,parallel,4,"(4,6) -> (3,5)",0,1181,0.0025826,0.67014,0.167535
World Championship 23th,4,parallel,8,"(4,6) -> (3,5)",0,1181,0.00205597,0.841798,0.105225
World Championship 23th,4,parallel,16,"(4,6) -> (3,5)",0,1181,0.00204233,0.847419,0.0529637
World Championship 23th,5,sequential,1,"(4,6) -> (3,5)",100,4250,0.00581276,1,1
World Championship 23th,5,parallel,1,"(4,6) -> (3,5)",100,5240,0.00847646,0.685754,0.685754
World Championship 23th,5,parallel,2,"(4,6) -> (3,5)",100,5240,0.00822848,0.70642,0.35321
World Championship 23th,5,parallel,4,"(4,6) -> (3,5)",100,5240,0.00734873,0.790988,0.197747
World Championship 23th,5,parallel,8,"(4,6) -> (3,5)",100,5240,0.00710325,0.818324,0.102291
World Championship 23th,5,parallel,16,"(4,6) -> (3,5)",100,5240,0.00711211,0.817305,0.0510816
World Championship 23th,6,sequential,1,"(4,6) -> (3,5)",0,20794,0.021232,1,1
World Championship 23th,6,parallel,1,"(4,6) -> (3,5)",0,23329,0.0284116,0.7473,0.7473
World Championship 23th,6,parallel,2,"(4,6) -> (3,5)",0,23329,0.0282324,0.752042,0.376021
World Championship 23th,6,parallel,4,"(4,6) -> (3,5)",0,23329,0.0274075,0.774679,0.19367
World Championship 23th,6,parallel,8,"(4,6) -> (3,5)",0,23329,0.0275023,0.772007,0.0965009
World Championship 23th,6,parallel,16,"(4,6) -> (3,5)",0,23329,0.0277014,0.766459,0.0479037
World Championship 23th,4,sequential,1,"(3,1) -> (4,0)",-420,7664,0.0138354,1,1
World Championship 23th,4,parallel,1,"(3,1) -> (4,0)",-420,7824,0.0174844,0.791301,0.791301
World Championship 23th,4,parallel,2,"(3,1) -> (4,0)",-420,6547,0.0152078,0.909756,0.454878
World Championship 23th,4,parallel,4,"(3,1) -> (4,0)",-420,9802,0.0224737,0.615627,0.153907
World Championship 23th,4,parallel,8,"(3,1) -> (4,0)",-420,9259,0.0221307,0.625167,0.0781459
World Championship 23th,4,parallel,16,"(3,1) -> (4,0)",-420,11657,0.0220488,0.627491,0.0392182
World Championship 23th,5,sequential,1,"(2,2) -> (0,4)",10,82264,0.0881042,1,1
World Championship 23th,5,parallel,1,"(2,2) -> (0,4)",10,99885,0.103621,0.850252,0.850252
World Championship 23th,5,parallel,2,"(2,2) -> (0,4)",10,65112,0.075977,1.15962,0.579809
World Championship 23th,5,parallel,4,"(2,2) -> (0,4)",10,43615,0.053215,1.65563,0.413907
World Championship 23th,5,parallel,8,"(2,2) -> (0,4)",10,58085,0.0750466,1.17399,0.146749
World Championship 23th,5,parallel,16,"(2,2) -> (0,4)",10,106808,0.145404,0.605926,0.0378704
World Championship 23th,6,sequential,1,"(3,1) -> (4,0)",-420,206139,0.408629,1,1
World Championship 23th,6,parallel,1,"(3,1) -> (4,0)",-420,231099,0.496204,0.823511,0.823511
World Championship 23th,6,parallel,2,"(3,1) -> (4,0)",-420,291786,0.573449,0.712582,0.356291
World Championship 23th,6,parallel,4,"(3,1) -> (4,0)",-420,320194,0.579154,0.705562,0.176391
World Championship 23th,6,parallel,8,"(3,1) -> (4,0)",-420,493469,0.835227,0.489244,0.0611554
World Championship 23th,6,parallel,16,"(3,1) -> (4,0)",-420,850608,1.32921,0.307424,0.019214
World Championship 23th,4,sequential,1,"(5,6) -> (4,6)",0,1179,0.00277352,1,1
World Championship 23th,4,parallel,1,"(5,6) -> (4,6)",0,1326,0.00525642,0.527643,0.527643
World Championship 23th,4,parallel,2,"(5,6) -> (4,6)",0,1333,0.00742504,0.373535,0.186768
World Championship 23th,4,parallel,4,"(5,6) -> (4,6)",0,1529,0.00393697,0.70448,0.17612
World Championship 23th,4,parallel,8,"(5,6) -> (4,6)",0,1326,0.00315652,0.878663,0.109833
World Championship 23th,4,parallel,16,"(5,6) -> (4,6)",0,1326,0.00317109,0.874625,0.0546641
World Championship 23th,5,sequential,1,"(4,4) -> (4,5)",0,6252,0.00517235,1,1
World Championship 23th,5,parallel,1,"(4,4) -> (4,5)",0,9434,0.00960141,0.538707,0.538707
World Championship 23th,5,parallel,2,"(4,4) -> (4,5)",0,9434,0.00898954,0.575374,0.287687
World Championship 23th,5,parallel,4,"(4,4) -> (4,5)",0,9434,0.00815018,0.634631,0.158658
World Championship 23th,5,parallel,8,"(4,4) -> (4,5)",0,9434,0.00790144,0.654609,0.0818261
World Championship 23th,5,parallel,16,"(4,4) -> (4,5)",0,9434,0.0079239,0.652753,0.0407971
World Championship 23th,6,sequential,1,"(4,4) -> (4,5)",-100,17577,0.0257386,1,1
World Championship 23th,6,parallel,1,"(4,4) -> (4,5)",-100,23835,0.041591,0.618851,0.618851
World Championship 23th,6,parallel,2,"(4,4) -> (4,5)",-100,23835,0.0412958,0.623275,0.311637
World Championship 23th,6,parallel,4,"(4,4) -> (4,5)",-100,23835,0.0406384,0.633356,0.158339
World Championship 23th,6,parallel,8,"(4,4) -> (4,5)",-100,23835,0.0407747,0.63124,0.078905
World Championship 23th,6,parallel,16,"(4,4) -> (4,5)",-100,23835,0.0412916,0.623337,0.0389586
World Championship 23th,4,sequential,1,"(2,5) -> (3,3)",-100,502,0.000951747,1,1
World Championship 23th,4,parallel,1,"(2,5) -> (3,3)",-100,571,0.00270993,0.351207,0.351207
World Championship 23th,4,parallel,2,"(2,5) -> (3,3)",-100,571,0.00263292,0.361479,0.18074
World Championship 23th,4,parallel,4,"(2,5) -> (3,3)",-100,571,0.00175894,0.541092,0.135273
World Championship 23th,4,parallel,8,"(2,5) -> (3,3)",-100,571,0.00157366,0.604799,0.0755999
World Championship 23th,4,parallel,16,"(2,5) -> (3,3)",-100,571,0.0015798,0.602449,0.037653
World Championship 23th,5,sequential,1,"(2,5) -> (3,3)",-100,2601,0.00218332,1,1
World Championship 23th,5,parallel,1,"(2,5) -> (3,3)",-100,4051,0.00472295,0.46228,0.46228
World Championship 23th,5,parallel,2,"(2,5) -> (3,3)",-100,4051,0.00424373,0.514483,0.257241
World Championship 23th,5,parallel,4,"(2,5) -> (3,3)",-100,4051,0.00381388,0.572468,0.143117
World Championship 23th,5,parallel,8,"(2,5) -> (3,3)",-100,4051,0.0035624,0.612881,0.0766101
World Championship 23th,5,parallel,16,"(2,5) -> (3,3)",-100,4051,0.00358797,0.608512,0.038032
World Championship 23th,6,sequential,1,"(2,5) -> (3,3)",-100,4492,0.00729761,1,1
World Championship 23th,6,parallel,1,"(2,5) -> (3,3)",-100,7188,0.0141586,0.515418,0.515418
World Championship 23th,6,parallel,2,"(2,5) -> (3,3)",-100,7188,0.0141079,0.51727,0.258635
World Championship 23th,6,parallel,4,"(2,5) -> (3,3)",-100,7188,0.0133865,0.545145,0.136286
World Championship 23th,6,parallel,8,"(2,5) -> (3,3)",-100,7188,0.0132792,0.549553,0.0686942
World Championship 23th,6,parallel,16,"(2,5) -> (3,3)",-100,7188,0.0133194,0.547894,0.0342434
World Championship 23th,4,sequential,1,"(1,2) -> (1,3)",0,2689,0.00424583,1,1
World Championship 23th,4,parallel,1,"(1,2) -> (1,3)",0,2886,0.00652041,0.651161,0.651161
World Championship 23th,4,parallel,2,"(1,2) -> (1,7)",0,2975,0.00606728,0.699792,0.349896
World Championship 23th,4,parallel,4,"(1,2) -> (1,3)",0,3304,0.00583024,0.728243,0.182061
World Championship 23th,4,parallel,8,"(1,2) -> (1,3)",0,3276,0.00548142,0.774586,0.0968233
World Championship 23th,4,parallel,16,"(1,2) -> (1,3)",0,2984,0.00520692,0.815421,0.0509638
World Championship 23th,5,sequential,1,"(1,2) -> (1,7)",0,16619,0.0163738,1,1
World Championship 23th,5,parallel,1,"(1,2) -> (1,7)",0,20693,0.0203241,0.805636,0.805636
World Championship 23th,5,parallel,2,"(1,2) -> (1,7)",0,22365,0.0227127,0.720909,0.360454
World Championship 23th,5,parallel,4,"(1,2) -> (1,7)",0,20916,0.0200366,0.817197,0.204299
World Championship 23th,5,parallel,8,"(1,2) -> (1,7)",0,23673,0.0249453,0.656389,0.0820487
World Championship 23th,5,parallel,16,"(1,2) -> (1,7)",0,23731,0.02583,0.633906,0.0396191
World Championship 23th,6,sequential,1,"(1,2) -> (1,7)",0,67058,0.0781908,1,1
World Championship 23th,6,parallel,1,"(1,2) -> (1,7)",0,74446,0.0986228,0.792827,0.792827
World Championship 23th,6,parallel,2,"(1,2) -> (1,7)",0,93758,0.116339,0.672093,0.336047
World Championship 23th,6,parallel,4,"(1,2) -> (1,7)",0,92710,0.116606,0.670557,0.167639
World Championship 23th,6,parallel,8,"(1,2) -> (1,7)",0,199961,0.200918,0.389168,0.048646
World Championship 23th,6,parallel,16,"(1,2) -> (1,7)",0,265002,0.257513,0.303638,0.0189774
World Championship 23th,4,sequential,1,"(4,3) -> (3,2)",540,776,0.00103137,1,1
World Championship 23th,4,parallel,1,"(4,3) -> (3,2)",540,779,0.00117013,0.881411,0.881411
World Championship 23th,4,parallel,2,"(4,3) -> (3,2)",540,1089,0.00256397,0.402254,0.201127
World Championship 23th,4,parallel,4,"(4,3) -> (3,2)",540,779,0.00128058,0.805387,0.201347
World Championship 23th,4,parallel,8,"(4,3) -> (3,2)",540,779,0.000993367,1.03825,0.129782
World Championship 23th,4,parallel,16,"(4,3) -> (3,2)",540,779,0.00111789,0.922602,0.0576626
World Championship 23th,5,sequential,1,"(4,2) -> (5,2)",540,1264,0.00167429,1,1
World Championship 23th,5,parallel,1,"(4,2) -> (5,2)",540,1284,0.00200728,0.834109,0.834109
World Championship 23th,5,parallel,2,"(4,2) -> (5,2)",540,1284,0.00208348,0.803603,0.401801
World Championship 23th,5,parallel,4,"(4,2) -> (5,2)",540,1284,0.00198524,0.843369,0.210842
World Championship 23th,5,parallel,8,"(4,2) -> (5,2)",540,1284,0.00191226,0.875554,0.109444
World Championship 23th,5,parallel,16,"(4,2) -> (5,2)",540,1284,0.00203373,0.823262,0.0514538
World Championship 23th,6,sequential,1,"(4,2) -> (5,2)",640,17696,0.0171561,1,1
World Championship 23th,6,parallel,1,"(4,2) -> (5,2)",640,18031,0.0182218,0.941517,0.941517
World Championship 23th,6,parallel,2,"(4,2) -> (5,2)",640,18031,0.0182201,0.941605,0.470802
World Championship 23th,6,parallel,4,"(4,2) -> (5,2)",640,18031,0.0178557,0.960823,0.240206
World Championship 23th,6,parallel,8,"(4,2) -> (5,2)",640,18031,0.017993,0.95349,0.119186
World Championship 23th,6,parallel,16,"(4,2) -> (5,2)",640,18031,0.0182814,0.938449,0.058653
World Championship 23th,4,sequential,1,"(0,7) -> (1,6)",20,694,0.000957152,1,1
World Championship 23th,4,parallel,1,"(0,7) -> (1,6)",20,710,0.00106674,0.897267,0.897267
World Championship 23th,4,parallel,2,"(0,7) -> (1,6)",20,708,0.00121626,0.786965,0.393483
World Championship 23th,4,parallel,4,"(0,7) -> (1,6)",20,708,0.00103636,0.923574,0.230893
World Championship 23th,4,parallel,8,"(0,7) -> (1,6)",20,708,0.00106986,0.894649,0.111831
World Championship 23th,4,parallel,16,"(0,7) -> (1,6)",20,708,0.00118709,0.806304,0.050394
World Championship 23th,5,sequential,1,"(0,7) -> (1,6)",-80,1905,0.00211084,1,1
World Championship 23th,5,parallel,1,"(0,7) -> (1,6)",-80,2056,0.00244479,0.863403,0.863403
World Championship 23th,5,parallel,2,"(0,7) -> (1,6)",-80,2164,0.00247888,0.85153,0.425765
World Championship 23th,5,parallel,4,"(0,7) -> (1,6)",-80,2164,0.00245415,0.860108,0.215027
World Championship 23th,5,parallel,8,"(0,7) -> (1,6)",-80,2164,0.00238601,0.884672,0.110584
World Championship 23th,5,parallel,16,"(0,7) -> (1,6)",-80,2164,0.00249084,0.84744,0.052965
World Championship 23th,6,sequential,1,"(0,7) -> (0,6)",20,7687,0.00919112,1,1
World Championship 23th,6,parallel,1,"(0,7) -> (0,6)",20,8070,0.0103368,0.889164,0.889164
World Championship 23th,6,parallel,2,"(0,7) -> (0,6)",20,8070,0.0102601,0.895809,0.447905
World Championship 23th,6,parallel,4,"(0,7) -> (0,6)",20,8070,0.0102741,0.894592,0.223648
World Championship 23th,6,parallel,8,"(0,7) -> (0,6)",20,8070,0.0102888,0.893311,0.111664
World Championship 23th,6,parallel,16,"(0,7) -> (0,6)",20,8070,0.0103389,0.88898,0.0555613
World Championship 23th,4,sequential,1,"(4,0) -> (3,0)",-320,328,0.000406943,1,1
World Championship 23th,4,parallel,1,"(4,0) -> (3,0)",-320,353,0.00102057,0.398739,0.398739
World Championship 23th,4,parallel,2,"(4,0) -> (3,0)",-320,353,0.00100585,0.404577,0.202289
World Championship 23th,4,parallel,4,"(4,0) -> (3,0)",-320,353,0.000771735,0.527309,0.131827
World Championship 23th,4,parallel,8,"(4,0) -> (3,0)",-320,353,0.000677541,0.600618,0.0750772
World Championship 23th,4,parallel,16,"(4,0) -> (3,0)",-320,353,0.000770103,0.528427,0.0330267
World Championship 23th,5,sequential,1,"(4,2) -> (3,1)",-220,1077,0.0011807,1,1
World Championship 23th,5,parallel,1,"(4,2) -> (3,1)",-220,1285,0.00191196,0.617532,0.617532
World Championship 23th,5,parallel,2,"(4,2) -> (3,1)",-220,1339,0.0018531,0.637147,0.318574
World Championship 23th,5,parallel,4,"(4,2) -> (3,1)",-220,1340,0.00179595,0.65742,0.164355
World Championship 23th,5,parallel,8,"(4,2) -> (3,1)",-220,1316,0.00165684,0.712618,0.0890773
World Championship 23th,5,parallel,16,"(4,2) -> (3,1)",-220,1316,0.00180717,0.653341,0.0408338
World Championship 23th,6,sequential,1,"(4,2) -> (3,1)",-220,5185,0.00417422,1,1
World Championship 23th,6,parallel,1,"(4,2) -> (3,1)",-220,5607,0.00537991,0.775892,0.775892
World Championship 23th,6,parallel,2,"(4,2) -> (3,1)",-220,5775,0.0056135,0.743604,0.371802
World Championship 23th,6,parallel,4,"(4,2) -> (3,1)",-220,5785,0.00523455,0.797437,0.199359
World Championship 23th,6,parallel,8,"(4,2) -> (3,1)",-220,5801,0.00521489,0.800443,0.100055
World Championship 23th,6,parallel,16,"(4,2) -> (3,1)",-220,5801,0.00533961,0.781746,0.0488591
World Championship 23th,4,sequential,1,"(3,5) -> (3,6)",-100,1251,0.00152195,1,1
World Championship 23th,4,parallel,1,"(3,5) -> (3,6)",-100,1294,0.00300295,0.506818,0.506818
World Championship 23th,4,parallel,2,"(3,5) -> (3,6)",-100,1547,0.00283838,0.536204,0.268102
World Championship 23th,4,parallel,4,"(3,5) -> (2,6)",-100,1070,0.00208329,0.730551,0.182638
World Championship 23th,4,parallel,8,"(3,5) -> (3,6)",-100,1510,0.00227485,0.669033,0.0836291
World Championship 23th,4,parallel,16,"(3,5) -> (3,6)",-100,1505,0.00228894,0.664914,0.0415571
World Championship 23th,5,sequential,1,"(3,4) -> (4,4)",-100,4330,0.00452307,1,1
World Championship 23th,5,parallel,1,"(3,4) -> (4,4)",-100,5249,0.00648688,0.697265,0.697265
World Championship 23th,5,parallel,2,"(3,4) -> (4,4)",-100,5994,0.00751783,0.601646,0.300823
World Championship 23th,5,parallel,4,"(3,4) -> (4,4)",-100,5191,0.00573227,0.789055,0.197264
World Championship 23th,5,parallel,8,"(3,4) -> (4,4)",-100,5729,0.00655054,0.690488,0.086311
World Championship 23th,5,parallel,16,"(3,4) -> (4,4)",-100,6047,0.00721118,0.627231,0.0392019
World Championship 23th,6,sequential,1,"(3,5) -> (2,6)",-100,12827,0.0159767,1,1
World Championship 23th,6,parallel,1,"(3,5) -> (2,6)",-100,15280,0.0221102,0.722596,0.722596
World Championship 23th,6,parallel,2,"(3,5) -> (2,6)",-100,16528,0.0234399,0.681605,0.340803
World Championship 23th,6,parallel,4,"(3,5) -> (2,6)",-100,20541,0.0255311,0.625776,0.156444
World Championship 23th,6,parallel,8,"(3,5) -> (2,6)",-100,25846,0.0302963,0.527349,0.0659187
World Championship 23th,6,parallel,16,"(3,5) -> (2,4)",-100,18387,0.024044,0.664479,0.0415299
World Championship 23th,4,sequential,1,"(7,1) -> (6,1)",100,1920,0.0027193,1,1
World Championship 23th,4,parallel,1,"(7,1) -> (6,1)",100,2007,0.00469516,0.579172,0.579172
World Championship 23th,4,parallel,2,"(7,1) -> (6,1)",100,2579,0.00470361,0.578131,0.289066
World Championship 23th,4,parallel,4,"(7,1) -> (7,6)",100,1593,0.00322698,0.842678,0.210669
World Championship 23th,4,parallel,8,"(7,1) -> (6,1)",100,1798,0.00310908,0.874633,0.109329
World Championship 23th,4,parallel,16,"(7,1) -> (6,1)",100,3012,0.00398333,0.682671,0.0426669
World Championship 23th,5,sequential,1,"(7,1) -> (6,1)",100,6985,0.0115626,1,1
World Championship 23th,5,parallel,1,"(7,1) -> (6,1)",100,7969,0.015133,0.764064,0.764064
World Championship 23th,5,parallel,2,"(7,1) -> (6,1)",100,9663,0.018172,0.636287,0.318144
World Championship 23th,5,parallel,4,"(7,1) -> (6,1)",100,6513,0.0104967,1.10154,0.275385
World Championship 23th,5,parallel,8,"(7,1) -> (7,2)",100,6029,0.00976619,1.18394,0.147993
World Championship 23th,5,parallel,16,"(7,1) -> (7,2)",100,9348,0.0174079,0.664217,0.0415136
World Championship 23th,6,sequential,1,"(7,1) -> (7,0)",200,35282,0.0406162,1,1
World Championship 23th,6,parallel,1,"(7,1) -> (7,0)",200,40184,0.0513843,0.79044,0.79044
World Championship 23th,6,parallel,2,"(7,1) -> (7,0)",200,51331,0.0620639,0.654425,0.327213
World Championship 23th,6,parallel,4,"(7,1) -> (7,0)",200,45291,0.0527719,0.769656,0.192414
World Championship 23th,6,parallel,8,"(7,1) -> (7,4)",200,21050,0.0340828,1.19169,0.148961
World Championship 23th,6,parallel,16,"(7,1) -> (7,0)",200,63491,0.0680265,0.597064,0.0373165
World Championship 23th,4,sequential,1,"(3,5) -> (4,4)",100,1716,0.00287251,1,1
World Championship 23th,4,parallel,1,"(3,5) -> (4,4)",100,1781,0.00483444,0.594178,0.594178
World Championship 23th,4,parallel,2,"(3,5) -> (4,6)",100,1025,0.00376309,0.76334,0.38167
World Championship 23th,4,parallel,4,"(3,5) -> (4,6)",100,1321,0.00322778,0.889937,0.222484
World Championship 23th,4,parallel,8,"(3,5) -> (4,4)",100,1901,0.00352176,0.815648,0.101956
World Championship 23th,4,parallel,16,"(3,5) -> (4,4)",100,1969,0.00357584,0.803313,0.0502071
World Championship 23th,5,sequential,1,"(3,5) -> (4,6)",100,5273,0.00685322,1,1
World Championship 23th,5,parallel,1,"(3,5) -> (4,6)",100,5739,0.00930573,0.736451,0.736451
World Championship 23th,5,parallel,2,"(3,5) -> (4,6)",100,5132,0.00777106,0.881889,0.440945
World Championship 23th,5,parallel,4,"(3,5) -> (4,6)",100,5720,0.00879127,0.779548,0.194887
World Championship 23th,5,parallel,8,"(3,5) -> (4,6)",100,6109,0.00910748,0.752482,0.0940602
World Championship 23th,5,parallel,16,"(3,5) -> (4,6)",100,5603,0.00777076,0.881924,0.0551202
World Championship 23th,6,sequential,1,"(3,5) -> (4,4)",100,26220,0.0335933,1,1
World Championship 23th,6,parallel,1,"(3,5) -> (4,4)",100,28126,0.0403489,0.83257,0.83257
World Championship 23th,6,parallel,2,"(3,5) -> (4,6)",100,13796,0.0259178,1.29614,0.648072
World Championship 23th,6,parallel,4,"(3,5) -> (4,4)",100,29465,0.0378318,0.887963,0.221991
World Championship 23th,6,parallel,8,"(3,5) -> (4,4)",100,41829,0.0498991,0.673224,0.084153
World Championship 23th,6,parallel,16,"(3,5) -> (4,4)",100,54963,0.0600564,0.559362,0.0349601
World Championship 23th,4,sequential,1,"(1,3) -> (3,3)",0,5426,0.00984664,1,1
World Championship 23th,4,parallel,1,"(1,3) -> (3,3)",0,5664,0.0138326,0.711843,0.711843
World Championship 23th,4,parallel,2,"(3,0) -> (2,2)",0,4900,0.0124093,0.793492,0.396746
World Championship 23th,4,parallel,4,"(1,3) -> (3,3)",0,7076,0.0149278,0.659618,0.164904
World Championship 23th,4,parallel,8,"(1,3) -> (3,3)",0,7476,0.0154104,0.63896,0.07987
World Championship 23th,4,parallel,16,"(1,5) -> (3,5)",0,5483,0.0118185,0.833156,0.0520723
World Championship 23th,5,sequential,1,"(2,6) -> (3,6)",-110,119058,0.14389,1,1
World Championship 23th,5,parallel,1,"(2,6) -> (3,6)",-110,155447,0.185495,0.775708,0.775708
World Championship 23th,5,parallel,2,"(2,6) -> (3,6)",-110,154006,0.179723,0.800623,0.400312
World Championship 23th,5,parallel,4,"(2,6) -> (3,6)",-110,155751,0.181838,0.791308,0.197827
World Championship 23th,5,parallel,8,"(2,6) -> (3,6)",-110,158519,0.186121,0.773098,0.0966373
World Championship 23th,5,parallel,16,"(2,6) -> (3,6)",-110,159889,0.190495,0.755347,0.0472092
World Championship 23th,6,sequential,1,"(3,0) -> (2,2)",10,318063,0.493092,1,1
World Championship 23th,6,parallel,1,"(3,0) -> (2,2)",10,372291,0.623197,0.791229,0.791229
